subject,run_name,task,stimulus_set,TRIAL,beta_index,beta_number,target_number,target_code,target_name,repeat,image_path,SOURCE_FILE,RUN_NAME,SUBJECT,SESSION,RUN,CONDITION,CUE,FRAMEFILE,IMAGEFILE,GROUNDTRUTH,ISCORRECT,CHANGEMIND,TOTAL1,TOTAL2,BUTTON,TRIALONSET,TRIALEND,IMAGEONSET,IMAGESERIESENDS,FINALDECISIONTIME,RT
subj01,visC,vision,C,7,390,391,3,M,mammal,1,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,S,shared0496_nsd37802_cueS.png,,0.0,1.0,0.0,0,1,2.0,35.9983347280031,39.9988819680002,,,37.1818527940013,1183.51806599821
subj01,visC,vision,C,8,391,392,4,Y,yellow,2,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,S,shared0071_nsd07040_cueS.png,,0.0,1.0,0.0,0,1,2.0,39.9988819680002,43.9984712270016,,,41.3635389560004,1364.65698800021
subj01,visC,vision,C,9,392,393,2,Z,zebra,1,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,Z,shared0223_nsd18484_cueZ.png,,1.0,1.0,0.0,1,0,1.0,43.9984712270016,47.9982382170019,,,44.8964464000019,897.975173000304
subj01,visC,vision,C,10,393,394,4,Y,yellow,3,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,N,shared0295_nsd23716_cueN.png,,0.0,1.0,0.0,0,1,2.0,51.9975090940025,55.9987397210025,,,53.7025807700011,1705.07167599862
subj01,visC,vision,C,11,394,395,2,Z,zebra,2,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,Z,shared0156_nsd12799_cueZ.png,,1.0,1.0,0.0,1,0,1.0,55.9987397210025,59.9977417720002,,,56.5827527410001,584.013019997656
subj01,visC,vision,C,12,395,396,3,M,mammal,2,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,M,shared0070_nsd07008_cueM.png,,1.0,1.0,0.0,1,0,1.0,59.9977417720002,63.9975517530002,,,60.7957180190024,797.976247002225
subj01,visC,vision,C,13,396,397,5,N,banana,3,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,Z,shared0336_nsd25742_cueZ.png,,0.0,1.0,0.0,0,1,2.0,63.9975517530002,67.9966387280001,,,65.0690183800034,1071.46662700325
subj01,visC,vision,C,14,397,398,6,F,fruit,2,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,F,shared0945_nsd68815_cueF.png,,1.0,1.0,0.0,1,0,1.0,67.9966387280001,71.9966876170001,,,68.774443530001,777.804802000901
subj01,visC,vision,C,15,398,399,2,Z,zebra,3,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,N,shared0851_nsd61802_cueN.png,,0.0,1.0,0.0,0,1,2.0,71.9966876170001,75.9967153840007,,,72.7932606250033,796.573008003179
subj01,visC,vision,C,16,399,400,6,F,fruit,3,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,F,shared0599_nsd44139_cueF.png,,1.0,1.0,0.0,1,0,1.0,75.9967153840007,79.9959372620033,,,76.7538015999999,757.086215999152
subj01,visC,vision,C,17,400,401,1,S,stripes,3,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,Z,shared0584_nsd43446_cueZ.png,,0.0,1.0,0.0,0,1,2.0,83.9959185630032,87.9962358390003,,,85.0556607560029,1059.74219299969
subj01,visC,vision,C,18,401,402,3,M,mammal,3,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,M,shared0943_nsd68472_cueM.png,,1.0,1.0,0.0,1,0,1.0,87.9962358390003,91.9960937370015,,,88.9086055350017,912.369696001406
subj01,visC,vision,C,19,402,403,1,S,stripes,4,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,S,shared0129_nsd10611_cueS.png,,1.0,1.0,1.0,1,1,1.0,91.9960937370015,95.9950437280022,,,93.7401330090033,1744.03927200183
subj01,visC,vision,C,20,403,404,6,F,fruit,4,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,F,shared0031_nsd04437_cueF.png,,1.0,1.0,0.0,1,0,1.0,95.9950437280022,99.9951339550025,,,96.6892506950026,694.206967000355
subj01,visC,vision,C,21,404,405,4,Y,yellow,4,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,F,shared0637_nsd46463_cueF.png,,0.0,1.0,0.0,0,1,2.0,99.9951339550025,103.994894907002,,,100.948961257003,953.827302000718
subj01,visC,vision,C,22,405,406,3,M,mammal,4,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,Z,shared0229_nsd19075_cueZ.png,,0.0,1.0,1.0,1,1,2.0,103.994894907002,107.994747000001,,,105.071630003,1076.73509599772
subj01,visC,vision,C,23,406,407,6,F,fruit,5,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,Y,shared0326_nsd25372_cueY.png,,0.0,1.0,0.0,0,1,2.0,107.994747000001,111.995366524003,,,109.124023362001,1129.27636200038
subj01,visC,vision,C,24,407,408,5,N,banana,4,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,S,shared0725_nsd52932_cueS.png,,0.0,0.0,1.0,1,1,1.0,111.995366524003,115.994494682003,,,114.982791628001,2987.42510399825
subj01,visC,vision,C,25,408,409,4,Y,yellow,5,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,Y,shared0765_nsd55681_cueY.png,,1.0,1.0,0.0,1,0,1.0,115.994494682003,119.994597922003,,,116.938247123002,943.752440998651
subj01,visC,vision,C,26,409,410,6,F,fruit,6,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,F,shared0153_nsd12635_cueF.png,,1.0,1.0,0.0,1,0,1.0,123.994373116002,127.993715494002,,,125.659302562002,1664.92944600031
subj01,visC,vision,C,27,410,411,2,Z,zebra,4,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,Y,shared0910_nsd66005_cueY.png,,0.0,1.0,0.0,0,1,2.0,127.993715494002,131.993594037001,,,128.849793015001,856.077520998952
subj01,visC,vision,C,28,411,412,1,S,stripes,5,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,S,shared0351_nsd26599_cueS.png,,1.0,1.0,0.0,1,0,1.0,131.993594037001,135.993223803001,,,133.325773017001,1332.1789799993
subj01,visC,vision,C,29,412,413,4,Y,yellow,6,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,Y,shared0079_nsd07655_cueY.png,,1.0,1.0,0.0,1,0,1.0,135.993223803001,139.993625646002,,,136.747135747002,753.91194400072
subj01,visC,vision,C,30,413,414,1,S,stripes,6,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,S,shared0522_nsd39510_cueS.png,,1.0,1.0,0.0,1,0,1.0,139.993625646002,143.993471873,,,140.784349554,790.723907997744
subj01,visC,vision,C,31,414,415,2,Z,zebra,5,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,F,shared0566_nsd42643_cueF.png,,0.0,1.0,0.0,0,1,2.0,143.993471873,147.993502815003,,,144.880925835001,887.453962001018
subj01,visC,vision,C,32,415,416,3,M,mammal,5,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,S,shared0272_nsd22264_cueS.png,,0.0,1.0,0.0,0,1,2.0,147.993502815003,151.993262977001,,,148.873259109001,879.756293998071
subj01,visC,vision,C,33,416,417,4,Y,yellow,7,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,F,shared0350_nsd26459_cueF.png,,0.0,1.0,0.0,0,1,2.0,151.993262977001,155.992743131002,,,152.998600073002,1005.33709600131
subj01,visC,vision,C,34,417,418,1,S,stripes,7,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,M,shared0835_nsd60726_cueM.png,,0.0,1.0,0.0,0,1,2.0,155.992743131002,159.992702246003,,,157.421667118,1428.92398699769
subj01,visC,vision,C,35,418,419,3,M,mammal,6,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,M,shared0148_nsd12076_cueM.png,,1.0,1.0,0.0,1,0,1.0,163.992579999001,167.99163914,,,164.874410362001,881.830362999608
subj01,visC,vision,C,36,419,420,2,Z,zebra,6,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,N,shared0338_nsd25882_cueN.png,,0.0,1.0,0.0,0,1,2.0,167.99163914,171.992289881,,,169.265488140001,1273.84900000106
subj01,visC,vision,C,37,420,421,5,N,banana,5,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,N,shared0718_nsd52395_cueN.png,,1.0,1.0,0.0,1,0,1.0,171.992289881,176.000112229001,,,172.872388756001,880.09887500084
subj01,visC,vision,C,38,421,422,2,Z,zebra,7,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,Z,shared0563_nsd42300_cueZ.png,,1.0,1.0,0.0,1,0,1.0,176.000112229001,179.9998796,,,176.667553949002,667.441720001079
subj01,visC,vision,C,39,422,423,5,N,banana,6,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,M,shared0355_nsd26910_cueM.png,,0.0,1.0,0.0,0,1,2.0,179.9998796,183.999212840001,,,181.004290970002,1004.41137000234
subj01,visC,vision,C,40,423,424,2,Z,zebra,8,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Z,Z,shared0664_nsd48509_cueZ.png,,1.0,1.0,0.0,1,0,1.0,183.999212840001,188.002994568,,,184.587171156003,587.958316002187
subj01,visC,vision,C,41,424,425,5,N,banana,7,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,N,shared0415_nsd30923_cueN.png,,1.0,1.0,0.0,1,0,1.0,188.002994568,192.019771099003,,,188.831267088,828.27252000061
subj01,visC,vision,C,42,425,426,6,F,fruit,7,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,N,shared0248_nsd20634_cueN.png,,0.0,1.0,0.0,0,1,2.0,196.002931068,200.005728784003,,,196.887668092,884.73702400006
subj01,visC,vision,C,43,426,427,1,S,stripes,8,,nsdimagery_subj01_visC.tsv,visC,1,1,7,S,Y,shared0010_nsd03387_cueY.png,,0.0,1.0,0.0,0,1,2.0,200.005728784003,204.007369942003,,,201.204208366002,1198.47958199898
subj01,visC,vision,C,44,427,428,4,Y,yellow,8,,nsdimagery_subj01_visC.tsv,visC,1,1,7,Y,Y,shared0651_nsd47322_cueY.png,,1.0,1.0,0.0,1,0,1.0,204.007369942003,208.020336273003,,,204.952623754001,945.253811998555
subj01,visC,vision,C,45,428,429,5,N,banana,8,,nsdimagery_subj01_visC.tsv,visC,1,1,7,N,Z,shared0490_nsd37222_cueZ.png,,0.0,1.0,0.0,0,1,2.0,208.020336273003,212.015351213002,,,208.768687411,748.351137997815
subj01,visC,vision,C,46,429,430,3,M,mammal,7,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,F,shared0456_nsd34090_cueF.png,,0.0,1.0,0.0,0,1,2.0,212.015351213002,216.020709056003,,,212.954297992001,938.946778998798
subj01,visC,vision,C,47,430,431,6,F,fruit,8,,nsdimagery_subj01_visC.tsv,visC,1,1,7,F,M,shared0123_nsd10245_cueM.png,,0.0,1.0,0.0,0,1,2.0,216.020709056003,220.015391457,,,217.588288211002,1567.57915499838
subj01,visC,vision,C,48,431,432,3,M,mammal,8,,nsdimagery_subj01_visC.tsv,visC,1,1,7,M,M,shared0088_nsd08205_cueM.png,,1.0,1.0,0.0,1,0,1.0,220.015391457,224.020997559001,,,220.771765510002,756.374053002219
subj01,imgC_1,imagery,C,1,528,529,6,F,fruit,1,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,11.9996381979981,15.9999231440015,,,15.1568411449989,3157.20294700077
subj01,imgC_1,imagery,C,2,529,530,1,S,stripes,1,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,15.9999231440015,20.000009121999,,,17.838322571999,1838.3994279975
subj01,imgC_1,imagery,C,3,530,531,5,N,banana,1,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,20.000009121999,24.0082671269993,,,21.4949416439995,1494.93252200045
subj01,imgC_1,imagery,C,4,531,532,1,S,stripes,2,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,24.0082671269993,28.0075766709997,,,25.3376297739997,1329.36264700038
subj01,imgC_1,imagery,C,5,532,533,5,N,banana,2,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,28.0075766709997,32.0071574549984,,,29.575783166998,1568.20649599831
subj01,imgC_1,imagery,C,6,533,534,4,Y,yellow,1,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,32.0071574549984,36.0072855959988,,,33.664997156,1657.83970100165
subj01,imgC_1,imagery,C,7,534,535,3,M,mammal,1,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,36.0072855959988,40.0068160759984,,,37.6109453089994,1603.65971300052
subj01,imgC_1,imagery,C,8,535,536,4,Y,yellow,2,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,40.0068160759984,44.0064723489995,,,41.8186160490004,1811.79997300205
subj01,imgC_1,imagery,C,9,536,537,2,Z,zebra,1,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,44.0064723489995,48.0146799819995,,,45.8546311919999,1848.15884300042
subj01,imgC_1,imagery,C,10,537,538,4,Y,yellow,3,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,52.0065866250006,56.0147590339984,,,53.613035503,1606.44887799936
subj01,imgC_1,imagery,C,11,538,539,2,Z,zebra,2,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,56.0147590339984,60.0145216079982,,,57.9307936020014,1916.03456800294
subj01,imgC_1,imagery,C,12,539,540,3,M,mammal,2,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,60.0145216079982,64.0145991120007,,,62.1528425479992,2138.32094000099
subj01,imgC_1,imagery,C,13,540,541,5,N,banana,3,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,64.0145991120007,68.0141612799998,,,66.2108103809987,2196.21126899801
subj01,imgC_1,imagery,C,14,541,542,6,F,fruit,2,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,68.0141612799998,72.0137603219991,,,69.974363598998,1960.2023189982
subj01,imgC_1,imagery,C,15,542,543,2,Z,zebra,3,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,72.0137603219991,76.0139310070008,,,73.9784536970001,1964.69337500093
subj01,imgC_1,imagery,C,16,543,544,6,F,fruit,3,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,76.0139310070008,80.013492834998,,,78.0214796660002,2007.54865899944
subj01,imgC_1,imagery,C,17,544,545,1,S,stripes,3,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,84.0135892979997,88.0135147219989,,,85.9507897389994,1937.20044099973
subj01,imgC_1,imagery,C,18,545,546,3,M,mammal,3,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,,0,0,,88.0135147219989,92.013099765998,,,inf,
subj01,imgC_1,imagery,C,19,546,547,1,S,stripes,4,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,92.013099765998,96.0131052760007,,,93.6423216309995,1629.22186500145
subj01,imgC_1,imagery,C,20,547,548,6,F,fruit,4,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,96.0131052760007,100.019339218001,,,98.0985751510016,2085.46987500085
subj01,imgC_1,imagery,C,21,548,549,4,Y,yellow,4,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,100.019339218001,104.020515574,,,101.693443060001,1674.10384200048
subj01,imgC_1,imagery,C,22,549,550,3,M,mammal,4,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,104.020515574,108.019298965999,,,105.594576763,1574.06118899962
subj01,imgC_1,imagery,C,23,550,551,6,F,fruit,5,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,108.019298965999,112.019137592,,,110.344690146001,2325.39118000204
subj01,imgC_1,imagery,C,24,551,552,5,N,banana,4,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,112.019137592,116.020133061,,,113.932667984998,1913.53039299793
subj01,imgC_1,imagery,C,25,552,553,4,Y,yellow,5,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,116.020133061,120.020124087001,,,117.718161060999,1698.02799999889
subj01,imgC_1,imagery,C,26,553,554,6,F,fruit,6,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,124.019502411,128.019746908998,,,125.602300906001,1582.79849500104
subj01,imgC_1,imagery,C,27,554,555,2,Z,zebra,4,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,128.019746908998,132.019226949,,,129.699830850001,1680.08394100252
subj01,imgC_1,imagery,C,28,555,556,1,S,stripes,5,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,132.019226949,136.019102631999,,,133.799813221998,1780.58627299833
subj01,imgC_1,imagery,C,29,556,557,4,Y,yellow,6,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,136.019102631999,140.019630261999,,,138.070740718002,2051.63808600264
subj01,imgC_1,imagery,C,30,557,558,1,S,stripes,6,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,140.019630261999,144.019201231,,,141.658053864001,1638.42360200215
subj01,imgC_1,imagery,C,31,558,559,2,Z,zebra,5,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,144.019201231,148.018761439002,,,145.897403880001,1878.20264900074
subj01,imgC_1,imagery,C,32,559,560,3,M,mammal,5,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,148.018761439002,152.027126182998,,,149.979362104001,1960.60066499922
subj01,imgC_1,imagery,C,33,560,561,4,Y,yellow,7,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,152.027126182998,156.026218192001,,,153.302129814001,1275.00363100262
subj01,imgC_1,imagery,C,34,561,562,1,S,stripes,7,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,156.026218192001,160.035100810001,,,157.408254664999,1382.03647299815
subj01,imgC_1,imagery,C,35,562,563,3,M,mammal,6,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,164.034916575001,168.033777910001,,,166.266781859998,2231.86528499718
subj01,imgC_1,imagery,C,36,563,564,2,Z,zebra,6,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,168.033777910001,172.033757410998,,,169.385834525001,1352.05661500004
subj01,imgC_1,imagery,C,37,564,565,5,N,banana,5,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,172.033757410998,176.03424185,,,173.489649154999,1455.89174400084
subj01,imgC_1,imagery,C,38,565,566,2,Z,zebra,7,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,176.03424185,180.033918023,,,177.670695264998,1636.45341499796
subj01,imgC_1,imagery,C,39,566,567,5,N,banana,6,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,2,0,1.0,180.033918023,184.033261398999,,,181.492077292998,1458.15926999785
subj01,imgC_1,imagery,C,40,567,568,2,Z,zebra,8,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Z,Z,blank00000_00000000_cueZ.png,,,,0.0,1,0,1.0,184.033261398999,188.033636348999,,,185.422998702001,1389.73730300131
subj01,imgC_1,imagery,C,41,568,569,5,N,banana,7,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,188.033636348999,192.032951001001,,,189.486720989,1453.08464000118
subj01,imgC_1,imagery,C,42,569,570,6,F,fruit,7,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,196.033346345001,200.032781606998,,,197.763901858001,1730.55551300058
subj01,imgC_1,imagery,C,43,570,571,1,S,stripes,8,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,S,S,blank00000_00000000_cueS.png,,,,0.0,1,0,1.0,200.032781606998,204.033169471,,,201.315566036999,1282.7844300009
subj01,imgC_1,imagery,C,44,571,572,4,Y,yellow,8,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,Y,Y,blank00000_00000000_cueY.png,,,,0.0,1,0,1.0,204.033169471,208.040334621001,,,205.913458462001,1880.28899100027
subj01,imgC_1,imagery,C,45,572,573,5,N,banana,8,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,N,N,blank00000_00000000_cueN.png,,,,0.0,1,0,1.0,208.040334621001,212.048653379999,,,209.475596814998,1435.26219399791
subj01,imgC_1,imagery,C,46,573,574,3,M,mammal,7,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,212.048653379999,216.057125604999,,,213.922870680999,1874.21730099959
subj01,imgC_1,imagery,C,47,574,575,6,F,fruit,8,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,F,F,blank00000_00000000_cueF.png,,,,0.0,1,0,1.0,216.057125604999,220.057486903999,,,217.325139314999,1268.01370999965
subj01,imgC_1,imagery,C,48,575,576,3,M,mammal,8,,nsdimagery_subj01_imgC_1.tsv,imgC_1,1,1,9,M,M,blank00000_00000000_cueM.png,,,,0.0,1,0,1.0,220.057486903999,224.055884764999,,,221.976335553001,1918.84864900203
subj01,imgA_2,imagery,A,1,576,577,4,L,bar_135.0deg_450L_43W.png,9,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_135.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,L,L,blank00000_00000000_cueL.png,,,,0.0,1,0,1.0,12.0059137790013,16.0065929940029,,,13.366498757001,1360.58497799968
subj01,imgA_2,imagery,A,2,577,578,3,V,bar_090.0deg_450L_43W.png,9,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_090.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,V,V,blank00000_00000000_cueV.png,,,,0.0,1,0,1.0,16.0065929940029,20.0051083150029,,,17.1227783450013,1116.18535099842
subj01,imgA_2,imagery,A,3,578,579,2,R,bar_045.0deg_450L_43W.png,9,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_045.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,R,R,blank00000_00000000_cueR.png,,,,0.0,1,0,1.0,20.0051083150029,24.0061824069999,,,21.0241184820006,1019.01016699776
subj01,imgA_2,imagery,A,4,579,580,4,L,bar_135.0deg_450L_43W.png,10,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_135.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,L,L,blank00000_00000000_cueL.png,,,,0.0,1,0,1.0,24.0061824069999,28.0048495250012,,,24.8098116740002,803.62926700036
subj01,imgA_2,imagery,A,5,580,581,3,V,bar_090.0deg_450L_43W.png,10,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_090.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,V,V,blank00000_00000000_cueV.png,,,,0.0,1,0,1.0,28.0048495250012,32.0129116540011,,,28.6693508429998,664.501317998656
subj01,imgA_2,imagery,A,6,581,582,5,P,crs_000.0deg_450L_43W.png,9,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/crs_000.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,P,P,blank00000_00000000_cueP.png,,,,0.0,1,0,1.0,32.0129116540011,36.013119823001,,,33.1815481500016,1168.63649600054
subj01,imgA_2,imagery,A,7,582,583,3,V,bar_090.0deg_450L_43W.png,11,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_090.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,V,V,blank00000_00000000_cueV.png,,,,0.0,1,0,1.0,36.013119823001,40.0129573400009,,,36.8625696620002,849.449838999135
subj01,imgA_2,imagery,A,8,583,584,2,R,bar_045.0deg_450L_43W.png,10,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_045.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,R,R,blank00000_00000000_cueR.png,,,,0.0,1,0,1.0,40.0129573400009,44.0121040320009,,,40.9077364330005,894.77909299967
subj01,imgA_2,imagery,A,9,584,585,1,H,bar_000.0deg_450L_43W.png,9,/home/jovyan/NHprojectNSDimagery/data/nsd/nsddata/experiments/nsdimagery/rawtargetimages/setA/bar_000.0deg_450L_43W.png,nsdimagery_subj01_imgA_2.tsv,imgA_2,1,1,10,H,H,blank00000_00000000_cueH.png,,,,0.0,1,0,1.0,48.013335691001,52.0118574440021,,,48.9593723510006,946.036659999663
