row_id,subject,subject_10k_index,nsd_73k_id,n_repeats,beta_normalization,split
7959,subj01,7960,47476,3,session_zscore,train
7960,subj01,7961,5650,3,session_zscore,train
7961,subj01,7962,47267,3,session_zscore,train
7962,subj01,7963,39022,3,session_zscore,train
7963,subj01,7964,3916,3,session_zscore,train
7964,subj01,7965,43199,3,session_zscore,train
7965,subj01,7966,70704,3,session_zscore,train
7966,subj01,7967,34300,3,session_zscore,train
7967,subj01,7968,49857,3,session_zscore,train
7968,subj01,7969,66906,3,session_zscore,validation
7969,subj01,7970,56753,3,session_zscore,train
7970,subj01,7971,39952,3,session_zscore,validation
7971,subj01,7972,72294,3,session_zscore,train
7972,subj01,7973,63122,3,session_zscore,train
7973,subj01,7974,63815,3,session_zscore,train
7974,subj01,7975,47792,3,session_zscore,train
7975,subj01,7976,33895,3,session_zscore,validation
7976,subj01,7977,21925,3,session_zscore,train
7977,subj01,7978,15956,3,session_zscore,train
7978,subj01,7979,4649,3,session_zscore,train
7979,subj01,7980,11669,3,session_zscore,train
7980,subj01,7981,11818,3,session_zscore,train
7981,subj01,7982,1488,3,session_zscore,train
7982,subj01,7983,40326,3,session_zscore,train
7983,subj01,7984,27606,3,session_zscore,train
7984,subj01,7985,25261,3,session_zscore,train
7985,subj01,7986,18967,3,session_zscore,train
7986,subj01,7987,59186,3,session_zscore,train
7987,subj01,7988,53501,3,session_zscore,train
7988,subj01,7989,11219,3,session_zscore,train
7989,subj01,7990,37139,3,session_zscore,train
7990,subj01,7991,46227,3,session_zscore,train
7991,subj01,7992,352,3,session_zscore,validation
7992,subj01,7993,54559,3,session_zscore,train
7993,subj01,7994,63965,3,session_zscore,train
7994,subj01,7995,27262,3,session_zscore,train
7995,subj01,7996,29512,3,session_zscore,train
7996,subj01,7997,40513,3,session_zscore,train
7997,subj01,7998,23497,3,session_zscore,train
7998,subj01,7999,60394,3,session_zscore,train
7999,subj01,8000,13987,3,session_zscore,train
8000,subj01,8001,8974,3,session_zscore,train
8001,subj01,8002,28202,3,session_zscore,train
8002,subj01,8003,35355,3,session_zscore,train
8003,subj01,8004,40660,3,session_zscore,train
8004,subj01,8005,1391,3,session_zscore,train
8005,subj01,8006,47131,3,session_zscore,train
8006,subj01,8007,2040,3,session_zscore,train
8007,subj01,8008,1198,3,session_zscore,train
8008,subj01,8009,7189,3,session_zscore,train
8009,subj01,8010,20324,3,session_zscore,train
8010,subj01,8011,38899,3,session_zscore,train
8011,subj01,8012,15177,3,session_zscore,train
8012,subj01,8013,7534,3,session_zscore,train
8013,subj01,8014,41688,3,session_zscore,train
8014,subj01,8015,39699,3,session_zscore,train
8015,subj01,8016,6171,3,session_zscore,train
8016,subj01,8017,21339,3,session_zscore,train
8017,subj01,8018,15685,3,session_zscore,validation
8018,subj01,8019,489,3,session_zscore,train
8019,subj01,8020,6711,3,session_zscore,train
8020,subj01,8021,15221,3,session_zscore,train
8021,subj01,8022,47510,3,session_zscore,train
8022,subj01,8023,4531,3,session_zscore,train
8023,subj01,8024,16752,3,session_zscore,train
8024,subj01,8025,13183,3,session_zscore,train
8025,subj01,8026,11518,3,session_zscore,train
8026,subj01,8027,33533,3,session_zscore,train
8027,subj01,8028,32135,3,session_zscore,train
8028,subj01,8029,47942,3,session_zscore,train
8029,subj01,8030,4911,3,session_zscore,train
8030,subj01,8031,14445,3,session_zscore,train
8031,subj01,8032,27689,3,session_zscore,train
8032,subj01,8033,25844,3,session_zscore,train
8033,subj01,8034,34138,3,session_zscore,train
8034,subj01,8035,17588,3,session_zscore,train
8035,subj01,8036,70242,3,session_zscore,train
8036,subj01,8037,20632,3,session_zscore,train
8037,subj01,8038,35003,3,session_zscore,train
8038,subj01,8039,27874,3,session_zscore,train
8039,subj01,8040,35198,3,session_zscore,train
8040,subj01,8041,35595,3,session_zscore,train
8041,subj01,8042,47543,3,session_zscore,train
8042,subj01,8043,17957,3,session_zscore,train
8043,subj01,8044,69493,3,session_zscore,validation
8044,subj01,8045,46648,3,session_zscore,train
8045,subj01,8046,54021,3,session_zscore,train
8046,subj01,8047,58339,3,session_zscore,train
8047,subj01,8048,20097,3,session_zscore,train
8048,subj01,8049,38898,3,session_zscore,train
8049,subj01,8050,46232,3,session_zscore,train
8050,subj01,8051,8797,3,session_zscore,train
8051,subj01,8052,44670,3,session_zscore,train
8052,subj01,8053,62205,3,session_zscore,train
8053,subj01,8054,46117,3,session_zscore,train
8054,subj01,8055,14473,3,session_zscore,train
8055,subj01,8056,37537,3,session_zscore,validation
8056,subj01,8057,19359,3,session_zscore,train
8057,subj01,8058,70834,3,session_zscore,train
8058,subj01,8059,52446,3,session_zscore,validation
8059,subj01,8060,60327,3,session_zscore,train
8060,subj01,8061,39682,3,session_zscore,train
8061,subj01,8062,42252,3,session_zscore,train
8062,subj01,8063,54682,3,session_zscore,train
8063,subj01,8064,20797,3,session_zscore,train
8064,subj01,8065,8239,3,session_zscore,train
8065,subj01,8066,57643,3,session_zscore,train
8066,subj01,8067,28762,3,session_zscore,train
8067,subj01,8068,31099,3,session_zscore,train
8068,subj01,8069,67832,3,session_zscore,train
8069,subj01,8070,51318,3,session_zscore,validation
8070,subj01,8071,10740,3,session_zscore,train
8071,subj01,8072,63121,3,session_zscore,train
8072,subj01,8073,45007,3,session_zscore,train
8073,subj01,8074,33702,3,session_zscore,train
8074,subj01,8075,4736,3,session_zscore,train
8075,subj01,8076,399,3,session_zscore,train
8076,subj01,8077,31656,3,session_zscore,train
8077,subj01,8078,57573,3,session_zscore,train
8078,subj01,8079,31398,3,session_zscore,train
8079,subj01,8080,15480,3,session_zscore,train
8080,subj01,8081,35995,3,session_zscore,train
8081,subj01,8082,15127,3,session_zscore,train
8082,subj01,8083,16181,3,session_zscore,train
8083,subj01,8084,58978,3,session_zscore,train
8084,subj01,8085,3664,3,session_zscore,train
8085,subj01,8086,25087,3,session_zscore,train
8086,subj01,8087,49353,3,session_zscore,train
8087,subj01,8088,29611,3,session_zscore,train
8088,subj01,8089,41166,3,session_zscore,train
8089,subj01,8090,34199,3,session_zscore,train
8090,subj01,8091,16935,3,session_zscore,validation
8091,subj01,8092,6580,3,session_zscore,train
8092,subj01,8093,49398,3,session_zscore,train
8093,subj01,8094,29721,3,session_zscore,train
8094,subj01,8095,58836,3,session_zscore,train
8095,subj01,8096,53570,3,session_zscore,train
8096,subj01,8097,71516,3,session_zscore,validation
8097,subj01,8098,16425,3,session_zscore,train
8098,subj01,8099,57834,3,session_zscore,train
8099,subj01,8100,50600,3,session_zscore,train
8100,subj01,8101,36558,3,session_zscore,validation
8101,subj01,8102,22584,3,session_zscore,train
8102,subj01,8103,20292,3,session_zscore,train
8103,subj01,8104,33610,3,session_zscore,train
8104,subj01,8105,67104,3,session_zscore,train
8105,subj01,8106,23531,3,session_zscore,validation
8106,subj01,8107,5786,3,session_zscore,train
8107,subj01,8108,64820,3,session_zscore,validation
8108,subj01,8109,58423,3,session_zscore,train
8109,subj01,8110,35323,3,session_zscore,validation
8110,subj01,8111,35900,3,session_zscore,train
8111,subj01,8112,40395,3,session_zscore,validation
8112,subj01,8113,24346,3,session_zscore,train
8113,subj01,8114,44696,3,session_zscore,train
8114,subj01,8115,15144,3,session_zscore,train
8115,subj01,8116,15665,3,session_zscore,train
8116,subj01,8117,15899,3,session_zscore,train
8117,subj01,8118,847,3,session_zscore,train
8118,subj01,8119,44591,3,session_zscore,validation
8119,subj01,8120,8887,3,session_zscore,train
8120,subj01,8121,35101,3,session_zscore,train
8121,subj01,8122,37847,3,session_zscore,train
8122,subj01,8123,39257,3,session_zscore,train
8123,subj01,8124,50611,3,session_zscore,validation
8124,subj01,8125,49571,3,session_zscore,train
8125,subj01,8126,45079,3,session_zscore,train
8126,subj01,8127,43849,3,session_zscore,train
8127,subj01,8128,27540,3,session_zscore,train
8128,subj01,8129,55642,3,session_zscore,train
8129,subj01,8130,62998,3,session_zscore,validation
8130,subj01,8131,65571,3,session_zscore,train
8131,subj01,8132,71921,3,session_zscore,validation
8132,subj01,8133,38174,3,session_zscore,train
8133,subj01,8134,69235,3,session_zscore,train
8134,subj01,8135,31246,3,session_zscore,train
8135,subj01,8136,30619,3,session_zscore,train
8136,subj01,8137,16471,3,session_zscore,train
8137,subj01,8138,61462,3,session_zscore,validation
8138,subj01,8139,15475,3,session_zscore,train
8139,subj01,8140,9883,3,session_zscore,train
8140,subj01,8141,13382,3,session_zscore,train
8141,subj01,8142,33294,3,session_zscore,train
8142,subj01,8143,30523,3,session_zscore,train
8143,subj01,8144,26049,3,session_zscore,train
8144,subj01,8145,38470,3,session_zscore,train
8145,subj01,8146,62269,3,session_zscore,train
8146,subj01,8147,46603,3,session_zscore,train
8147,subj01,8148,50460,3,session_zscore,train
8148,subj01,8149,68881,3,session_zscore,train
8149,subj01,8150,2067,3,session_zscore,train
8150,subj01,8151,52456,3,session_zscore,train
8151,subj01,8152,9356,3,session_zscore,train
8152,subj01,8153,72712,3,session_zscore,validation
8153,subj01,8154,8984,3,session_zscore,train
8154,subj01,8155,15975,3,session_zscore,train
8155,subj01,8156,41727,3,session_zscore,train
8156,subj01,8157,67319,3,session_zscore,train
8157,subj01,8158,72654,3,session_zscore,train
8158,subj01,8159,16953,3,session_zscore,train
8159,subj01,8160,10741,3,session_zscore,train
8160,subj01,8161,20236,3,session_zscore,train
8161,subj01,8162,49713,3,session_zscore,train
8162,subj01,8163,36112,3,session_zscore,train
8163,subj01,8164,6710,3,session_zscore,train
8164,subj01,8165,43725,3,session_zscore,train
8165,subj01,8166,2186,3,session_zscore,train
8166,subj01,8167,14980,3,session_zscore,train
8167,subj01,8168,20636,3,session_zscore,validation
8168,subj01,8169,69677,3,session_zscore,train
8169,subj01,8170,24084,3,session_zscore,train
8170,subj01,8171,66373,3,session_zscore,train
8171,subj01,8172,35806,3,session_zscore,train
8172,subj01,8173,57739,3,session_zscore,validation
8173,subj01,8174,28691,3,session_zscore,train
8174,subj01,8175,14430,3,session_zscore,train
8175,subj01,8176,64787,3,session_zscore,train
8176,subj01,8177,46101,3,session_zscore,train
8177,subj01,8178,14434,3,session_zscore,train
8178,subj01,8179,28246,3,session_zscore,train
8179,subj01,8180,51676,3,session_zscore,validation
8180,subj01,8181,32299,3,session_zscore,train
8181,subj01,8182,49475,3,session_zscore,train
8182,subj01,8183,5096,3,session_zscore,validation
8183,subj01,8184,62282,3,session_zscore,train
8184,subj01,8185,8802,3,session_zscore,train
8185,subj01,8186,63185,3,session_zscore,train
8186,subj01,8187,13750,3,session_zscore,train
8187,subj01,8188,21246,3,session_zscore,train
8188,subj01,8189,36584,3,session_zscore,train
8189,subj01,8190,65677,3,session_zscore,train
8190,subj01,8191,43897,3,session_zscore,train
8191,subj01,8192,14391,3,session_zscore,train
8192,subj01,8193,33378,3,session_zscore,train
8193,subj01,8194,37140,3,session_zscore,train
8194,subj01,8195,36992,3,session_zscore,train
8195,subj01,8196,25071,3,session_zscore,validation
8196,subj01,8197,9194,3,session_zscore,train
8197,subj01,8198,31773,3,session_zscore,train
8198,subj01,8199,42303,3,session_zscore,train
8199,subj01,8200,39291,3,session_zscore,train
8200,subj01,8201,8228,3,session_zscore,train
8201,subj01,8202,38151,3,session_zscore,train
8202,subj01,8203,223,3,session_zscore,train
8203,subj01,8204,72716,3,session_zscore,train
8204,subj01,8205,53085,3,session_zscore,train
8205,subj01,8206,2362,3,session_zscore,train
8206,subj01,8207,31575,3,session_zscore,train
8207,subj01,8208,41437,3,session_zscore,train
8208,subj01,8209,64524,3,session_zscore,train
8209,subj01,8210,16311,3,session_zscore,validation
8210,subj01,8211,32063,3,session_zscore,train
8211,subj01,8212,50453,3,session_zscore,validation
8212,subj01,8213,50709,3,session_zscore,train
8213,subj01,8214,63238,3,session_zscore,train
8214,subj01,8215,47701,3,session_zscore,train
8215,subj01,8216,32697,3,session_zscore,train
8216,subj01,8217,57498,3,session_zscore,train
8217,subj01,8218,23866,3,session_zscore,train
8218,subj01,8219,46614,3,session_zscore,validation
8219,subj01,8220,22829,3,session_zscore,train
8220,subj01,8221,49230,3,session_zscore,validation
8221,subj01,8222,20454,3,session_zscore,train
8222,subj01,8223,53730,3,session_zscore,train
8223,subj01,8224,51829,3,session_zscore,train
8224,subj01,8225,3547,3,session_zscore,train
8225,subj01,8226,18786,3,session_zscore,train
8226,subj01,8227,49388,3,session_zscore,train
8227,subj01,8228,45351,3,session_zscore,train
8228,subj01,8229,57673,3,session_zscore,train
8229,subj01,8230,6816,3,session_zscore,train
8230,subj01,8231,61459,3,session_zscore,validation
8231,subj01,8232,64002,3,session_zscore,validation
8232,subj01,8233,55855,3,session_zscore,train
8233,subj01,8234,59007,3,session_zscore,train
8234,subj01,8235,31253,3,session_zscore,train
8235,subj01,8236,27686,3,session_zscore,train
8236,subj01,8237,42337,3,session_zscore,train
8237,subj01,8238,71714,3,session_zscore,train
8238,subj01,8239,21970,3,session_zscore,train
8239,subj01,8240,18700,3,session_zscore,train
8240,subj01,8241,51012,3,session_zscore,train
8241,subj01,8242,19978,3,session_zscore,train
8242,subj01,8243,25086,3,session_zscore,train
8243,subj01,8244,2592,3,session_zscore,train
8244,subj01,8245,33664,3,session_zscore,train
8245,subj01,8246,45299,3,session_zscore,train
8246,subj01,8247,49147,3,session_zscore,train
8247,subj01,8248,40270,3,session_zscore,train
8248,subj01,8249,4928,3,session_zscore,train
8249,subj01,8250,6011,3,session_zscore,train
8250,subj01,8251,45684,3,session_zscore,train
8251,subj01,8252,3674,3,session_zscore,train
8252,subj01,8253,25778,3,session_zscore,train
8253,subj01,8254,28119,3,session_zscore,train
8254,subj01,8255,58882,3,session_zscore,train
8255,subj01,8256,46391,3,session_zscore,train
8256,subj01,8257,18160,3,session_zscore,train
8257,subj01,8258,70515,3,session_zscore,train
8258,subj01,8259,25340,3,session_zscore,train
8259,subj01,8260,65778,3,session_zscore,train
8260,subj01,8261,33450,3,session_zscore,train
8261,subj01,8262,51428,3,session_zscore,validation
8262,subj01,8263,1746,3,session_zscore,train
8263,subj01,8264,66403,3,session_zscore,train
8264,subj01,8265,56642,3,session_zscore,train
8265,subj01,8266,48399,3,session_zscore,train
8266,subj01,8267,16449,3,session_zscore,train
8267,subj01,8268,51055,3,session_zscore,train
8268,subj01,8269,6753,3,session_zscore,train
8269,subj01,8270,20610,3,session_zscore,train
8270,subj01,8271,66832,3,session_zscore,train
8271,subj01,8272,947,3,session_zscore,train
8272,subj01,8273,34566,3,session_zscore,train
8273,subj01,8274,27289,3,session_zscore,train
8274,subj01,8275,6698,3,session_zscore,train
8275,subj01,8276,5665,3,session_zscore,train
8276,subj01,8277,51934,3,session_zscore,train
8277,subj01,8278,32571,3,session_zscore,train
8278,subj01,8279,61797,3,session_zscore,train
8279,subj01,8280,1083,3,session_zscore,train
8280,subj01,8281,71254,3,session_zscore,train
8281,subj01,8282,4765,3,session_zscore,validation
8282,subj01,8283,50594,3,session_zscore,validation
8283,subj01,8284,62447,3,session_zscore,train
8284,subj01,8285,10591,3,session_zscore,train
8285,subj01,8286,44777,3,session_zscore,train
8286,subj01,8287,40843,3,session_zscore,validation
8287,subj01,8288,54768,3,session_zscore,train
8288,subj01,8289,31460,3,session_zscore,train
8289,subj01,8290,12675,3,session_zscore,train
8290,subj01,8291,70113,3,session_zscore,train
8291,subj01,8292,17659,3,session_zscore,train
8292,subj01,8293,18830,3,session_zscore,train
8293,subj01,8294,32896,3,session_zscore,train
8294,subj01,8295,17022,3,session_zscore,train
8295,subj01,8296,56571,3,session_zscore,train
8296,subj01,8297,12186,3,session_zscore,train
8297,subj01,8298,48257,3,session_zscore,validation
8298,subj01,8299,37133,3,session_zscore,train
8299,subj01,8300,488,3,session_zscore,train
8300,subj01,8301,50982,3,session_zscore,train
8301,subj01,8302,55227,3,session_zscore,train
8302,subj01,8303,17826,3,session_zscore,train
8303,subj01,8304,72352,3,session_zscore,train
8304,subj01,8305,52258,3,session_zscore,validation
8305,subj01,8306,72165,3,session_zscore,train
8306,subj01,8307,61353,3,session_zscore,train
8307,subj01,8308,45456,3,session_zscore,train
8308,subj01,8309,9412,3,session_zscore,train
8309,subj01,8310,33069,3,session_zscore,train
8310,subj01,8311,72646,3,session_zscore,train
8311,subj01,8312,37063,3,session_zscore,train
8312,subj01,8313,72472,3,session_zscore,train
8313,subj01,8314,65376,3,session_zscore,train
8314,subj01,8315,42440,3,session_zscore,validation
8315,subj01,8316,72142,3,session_zscore,train
8316,subj01,8317,3701,3,session_zscore,train
8317,subj01,8318,59598,3,session_zscore,train
8318,subj01,8319,41562,3,session_zscore,train
8319,subj01,8320,60002,3,session_zscore,validation
8320,subj01,8321,72118,3,session_zscore,train
8321,subj01,8322,23463,3,session_zscore,train
8322,subj01,8323,51939,3,session_zscore,train
8323,subj01,8324,61879,3,session_zscore,train
8324,subj01,8325,24068,3,session_zscore,train
8325,subj01,8326,31245,3,session_zscore,train
8326,subj01,8327,2554,3,session_zscore,train
8327,subj01,8328,16599,3,session_zscore,train
8328,subj01,8329,13850,3,session_zscore,train
8329,subj01,8330,15094,3,session_zscore,train
8330,subj01,8331,7793,3,session_zscore,train
8331,subj01,8332,57807,3,session_zscore,train
8332,subj01,8333,17988,3,session_zscore,train
8333,subj01,8334,23589,3,session_zscore,train
8334,subj01,8335,38141,3,session_zscore,train
8335,subj01,8336,60181,3,session_zscore,train
8336,subj01,8337,21535,3,session_zscore,train
8337,subj01,8338,11398,3,session_zscore,train
8338,subj01,8339,43458,3,session_zscore,train
8339,subj01,8340,67900,3,session_zscore,train
8340,subj01,8341,38376,3,session_zscore,train
8341,subj01,8342,10103,3,session_zscore,train
8342,subj01,8343,52092,3,session_zscore,train
8343,subj01,8344,11126,3,session_zscore,train
8344,subj01,8345,13533,3,session_zscore,train
8345,subj01,8346,11768,3,session_zscore,train
8346,subj01,8347,68195,3,session_zscore,train
8347,subj01,8348,26261,3,session_zscore,train
8348,subj01,8349,11500,3,session_zscore,train
8349,subj01,8350,5893,3,session_zscore,train
8350,subj01,8351,34584,3,session_zscore,validation
8351,subj01,8352,14418,3,session_zscore,validation
8352,subj01,8353,15719,3,session_zscore,train
8353,subj01,8354,18739,3,session_zscore,train
8354,subj01,8355,40147,3,session_zscore,train
8355,subj01,8356,25052,3,session_zscore,train
8356,subj01,8357,3130,3,session_zscore,train
8357,subj01,8358,9775,3,session_zscore,train
8358,subj01,8359,41403,3,session_zscore,train
8359,subj01,8360,52569,3,session_zscore,train
8360,subj01,8361,18125,3,session_zscore,train
8361,subj01,8362,72655,3,session_zscore,train
8362,subj01,8363,64641,3,session_zscore,train
8363,subj01,8364,51301,3,session_zscore,train
8364,subj01,8365,35211,3,session_zscore,train
8365,subj01,8366,61881,3,session_zscore,train
8366,subj01,8367,66341,3,session_zscore,train
8367,subj01,8368,62154,3,session_zscore,train
8368,subj01,8369,53537,3,session_zscore,train
8369,subj01,8370,37784,3,session_zscore,train
8370,subj01,8371,1585,3,session_zscore,train
8371,subj01,8372,18132,3,session_zscore,train
8372,subj01,8373,24246,3,session_zscore,validation
8373,subj01,8374,42206,3,session_zscore,train
8374,subj01,8375,65675,3,session_zscore,train
8375,subj01,8376,59991,3,session_zscore,train
8376,subj01,8377,14408,3,session_zscore,validation
8377,subj01,8378,18503,3,session_zscore,train
8378,subj01,8379,12597,3,session_zscore,train
8379,subj01,8380,38331,3,session_zscore,train
8380,subj01,8381,53561,3,session_zscore,train
8381,subj01,8382,51790,3,session_zscore,train
8382,subj01,8383,45262,3,session_zscore,train
8383,subj01,8384,41041,3,session_zscore,train
8384,subj01,8385,35454,3,session_zscore,train
8385,subj01,8386,66738,3,session_zscore,validation
8386,subj01,8387,33004,3,session_zscore,train
8387,subj01,8388,60766,3,session_zscore,train
8388,subj01,8389,62999,3,session_zscore,train
8389,subj01,8390,53493,3,session_zscore,train
8390,subj01,8391,3612,3,session_zscore,train
8391,subj01,8392,195,3,session_zscore,train
8392,subj01,8393,44949,3,session_zscore,train
8393,subj01,8394,45251,3,session_zscore,validation
8394,subj01,8395,42650,3,session_zscore,train
8395,subj01,8396,6247,3,session_zscore,train
8396,subj01,8397,52994,3,session_zscore,train
8397,subj01,8398,36023,3,session_zscore,train
8398,subj01,8399,28817,3,session_zscore,train
8399,subj01,8400,12990,3,session_zscore,train
8400,subj01,8401,40300,3,session_zscore,validation
8401,subj01,8402,24379,3,session_zscore,train
8402,subj01,8403,70188,3,session_zscore,train
8403,subj01,8404,46181,3,session_zscore,train
8404,subj01,8405,46444,3,session_zscore,train
8405,subj01,8406,20087,3,session_zscore,train
8406,subj01,8407,12862,3,session_zscore,train
8407,subj01,8408,33361,3,session_zscore,train
8408,subj01,8409,50324,3,session_zscore,train
8409,subj01,8410,48462,3,session_zscore,train
8410,subj01,8411,4164,3,session_zscore,train
8411,subj01,8412,58862,3,session_zscore,train
8412,subj01,8413,8829,3,session_zscore,train
8413,subj01,8414,21296,3,session_zscore,train
8414,subj01,8415,26867,3,session_zscore,train
8415,subj01,8416,11337,3,session_zscore,train
8416,subj01,8417,66734,3,session_zscore,train
8417,subj01,8418,33905,3,session_zscore,train
8418,subj01,8419,21166,3,session_zscore,train
8419,subj01,8420,47150,3,session_zscore,train
8420,subj01,8421,57355,3,session_zscore,train
8421,subj01,8422,24701,3,session_zscore,train
8422,subj01,8423,26155,3,session_zscore,train
8423,subj01,8424,69871,3,session_zscore,validation
8424,subj01,8425,47168,3,session_zscore,train
8425,subj01,8426,10376,3,session_zscore,train
8426,subj01,8427,71040,3,session_zscore,train
8427,subj01,8428,67701,3,session_zscore,train
8428,subj01,8429,54529,3,session_zscore,train
8429,subj01,8430,19955,3,session_zscore,validation
8430,subj01,8431,45627,3,session_zscore,train
8431,subj01,8432,14630,3,session_zscore,train
8432,subj01,8433,3262,3,session_zscore,validation
8433,subj01,8434,15342,3,session_zscore,train
8434,subj01,8435,34700,3,session_zscore,train
8435,subj01,8436,34053,3,session_zscore,train
8436,subj01,8437,55800,3,session_zscore,validation
8437,subj01,8438,25616,3,session_zscore,train
8438,subj01,8439,39819,3,session_zscore,train
8439,subj01,8440,34305,3,session_zscore,train
8440,subj01,8441,11271,3,session_zscore,train
8441,subj01,8442,36048,3,session_zscore,train
8442,subj01,8443,47559,3,session_zscore,train
8443,subj01,8444,2893,3,session_zscore,train
8444,subj01,8445,50201,3,session_zscore,validation
8445,subj01,8446,51432,3,session_zscore,train
8446,subj01,8447,5445,3,session_zscore,train
8447,subj01,8448,60167,3,session_zscore,train
8448,subj01,8449,55426,3,session_zscore,train
8449,subj01,8450,20820,3,session_zscore,train
8450,subj01,8451,52922,3,session_zscore,train
8451,subj01,8452,13043,3,session_zscore,train
8452,subj01,8453,999,3,session_zscore,train
8453,subj01,8454,62872,3,session_zscore,train
8454,subj01,8455,32993,3,session_zscore,train
8455,subj01,8456,38876,3,session_zscore,train
8456,subj01,8457,8224,3,session_zscore,train
8457,subj01,8458,64263,3,session_zscore,train
8458,subj01,8459,55384,3,session_zscore,validation
8459,subj01,8460,7478,3,session_zscore,validation
8460,subj01,8461,62181,3,session_zscore,train
8461,subj01,8462,49840,3,session_zscore,train
8462,subj01,8463,33657,3,session_zscore,train
8463,subj01,8464,65691,3,session_zscore,train
8464,subj01,8465,11665,3,session_zscore,train
8465,subj01,8466,56750,3,session_zscore,train
8466,subj01,8467,69305,3,session_zscore,train
8467,subj01,8468,31808,3,session_zscore,train
8468,subj01,8469,30926,3,session_zscore,train
8469,subj01,8470,51631,3,session_zscore,train
8470,subj01,8471,42951,3,session_zscore,train
8471,subj01,8472,10356,3,session_zscore,train
8472,subj01,8473,14805,3,session_zscore,train
8473,subj01,8474,68136,3,session_zscore,train
8474,subj01,8475,22913,3,session_zscore,train
8475,subj01,8476,58824,3,session_zscore,train
8476,subj01,8477,33343,3,session_zscore,train
8477,subj01,8478,7775,3,session_zscore,train
8478,subj01,8479,12948,3,session_zscore,train
8479,subj01,8480,5031,3,session_zscore,train
8480,subj01,8481,41769,3,session_zscore,train
8481,subj01,8482,33259,3,session_zscore,train
8482,subj01,8483,42677,3,session_zscore,train
8483,subj01,8484,20261,3,session_zscore,train
8484,subj01,8485,67269,3,session_zscore,train
8485,subj01,8486,7652,3,session_zscore,validation
8486,subj01,8487,45529,3,session_zscore,train
8487,subj01,8488,41823,3,session_zscore,validation
8488,subj01,8489,4612,3,session_zscore,train
8489,subj01,8490,34827,3,session_zscore,train
8490,subj01,8491,32085,3,session_zscore,train
8491,subj01,8492,61259,3,session_zscore,train
8492,subj01,8493,13440,3,session_zscore,train
8493,subj01,8494,53740,3,session_zscore,train
8494,subj01,8495,2430,3,session_zscore,train
8495,subj01,8496,67245,3,session_zscore,train
8496,subj01,8497,64927,3,session_zscore,validation
8497,subj01,8498,22461,3,session_zscore,train
8498,subj01,8499,2308,3,session_zscore,train
8499,subj01,8500,29227,3,session_zscore,train
8500,subj01,8501,33904,3,session_zscore,train
8501,subj01,8502,59061,3,session_zscore,train
8502,subj01,8503,65434,3,session_zscore,train
8503,subj01,8504,66304,3,session_zscore,train
8504,subj01,8505,6138,3,session_zscore,validation
8505,subj01,8506,37578,3,session_zscore,train
8506,subj01,8507,16289,3,session_zscore,train
8507,subj01,8508,30108,3,session_zscore,train
8508,subj01,8509,55742,3,session_zscore,train
8509,subj01,8510,10278,3,session_zscore,train
8510,subj01,8511,7902,3,session_zscore,validation
8511,subj01,8512,26872,3,session_zscore,train
8512,subj01,8513,69929,3,session_zscore,validation
8513,subj01,8514,14173,3,session_zscore,train
8514,subj01,8515,23711,3,session_zscore,train
8515,subj01,8516,55444,3,session_zscore,train
8516,subj01,8517,10633,3,session_zscore,validation
8517,subj01,8518,36900,3,session_zscore,train
8518,subj01,8519,63372,3,session_zscore,train
8519,subj01,8520,69891,3,session_zscore,train
8520,subj01,8521,51225,3,session_zscore,validation
8521,subj01,8522,51804,3,session_zscore,train
8522,subj01,8523,57603,3,session_zscore,validation
8523,subj01,8524,6014,3,session_zscore,train
8524,subj01,8525,49531,3,session_zscore,train
8525,subj01,8526,59851,3,session_zscore,validation
8526,subj01,8527,671,3,session_zscore,train
8527,subj01,8528,45385,3,session_zscore,train
8528,subj01,8529,22215,3,session_zscore,train
8529,subj01,8530,13349,3,session_zscore,train
8530,subj01,8531,24232,3,session_zscore,train
8531,subj01,8532,48381,3,session_zscore,train
8532,subj01,8533,62443,3,session_zscore,train
8533,subj01,8534,11134,3,session_zscore,train
8534,subj01,8535,3809,3,session_zscore,train
8535,subj01,8536,18110,3,session_zscore,validation
8536,subj01,8537,40274,3,session_zscore,train
8537,subj01,8538,51407,3,session_zscore,train
8538,subj01,8539,65731,3,session_zscore,validation
8539,subj01,8540,30662,3,session_zscore,validation
8540,subj01,8541,45966,3,session_zscore,train
8541,subj01,8542,71759,3,session_zscore,train
8542,subj01,8543,52475,3,session_zscore,train
8543,subj01,8544,20844,3,session_zscore,train
8544,subj01,8545,13726,3,session_zscore,train
8545,subj01,8546,23222,3,session_zscore,validation
8546,subj01,8547,62371,3,session_zscore,train
8547,subj01,8548,59587,3,session_zscore,validation
8548,subj01,8549,39008,3,session_zscore,train
8549,subj01,8550,61284,3,session_zscore,train
8550,subj01,8551,64780,3,session_zscore,train
8551,subj01,8552,56669,3,session_zscore,train
8552,subj01,8553,24606,3,session_zscore,train
8553,subj01,8554,7266,3,session_zscore,train
8554,subj01,8555,27495,3,session_zscore,train
8555,subj01,8556,28702,3,session_zscore,train
8556,subj01,8557,6045,3,session_zscore,train
8557,subj01,8558,68615,3,session_zscore,train
8558,subj01,8559,31477,3,session_zscore,train
8559,subj01,8560,62413,3,session_zscore,train
8560,subj01,8561,63807,3,session_zscore,train
8561,subj01,8562,54896,3,session_zscore,train
8562,subj01,8563,61050,3,session_zscore,train
