voxel,x,y,z,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4
12823,59,30,32,True,False,True,False,False,False,False
12824,59,30,33,True,False,True,False,False,False,False
12825,59,30,34,True,False,True,False,False,False,False
12826,59,31,32,True,False,True,False,False,False,False
12827,59,31,33,True,False,True,False,False,False,False
12828,59,31,34,True,False,True,False,False,False,False
12829,59,31,51,True,False,True,False,False,False,False
12830,59,32,31,True,False,True,False,False,False,False
12831,59,32,32,True,False,True,False,False,False,False
12832,59,32,33,True,False,True,False,False,False,False
12833,59,32,34,True,False,True,False,False,False,False
12834,59,32,51,True,False,True,False,False,False,False
12835,59,33,31,True,False,True,False,False,False,False
12836,59,33,32,True,False,True,False,False,False,False
12837,59,33,33,True,False,True,False,False,False,False
12838,59,33,34,True,False,True,False,False,False,False
12839,59,34,30,True,False,True,False,False,False,False
12840,59,34,31,True,False,True,False,False,False,False
12841,59,35,30,True,False,True,False,False,False,False
12842,59,35,31,True,False,True,False,False,False,False
12843,59,35,32,True,False,True,False,False,False,False
12844,59,36,30,True,False,True,False,False,False,False
12845,59,36,31,True,False,True,False,False,False,False
12846,59,36,32,True,False,True,False,False,False,False
12847,59,37,29,True,False,True,False,False,False,False
12848,59,37,30,True,False,True,False,False,False,False
12849,59,37,31,True,False,True,False,False,False,False
12850,59,37,32,True,False,True,False,False,False,False
12851,59,38,28,True,False,True,False,False,False,False
12852,59,38,29,True,False,True,False,False,False,False
12853,59,38,30,True,False,True,False,False,False,False
12854,59,38,31,True,False,True,False,False,False,False
12855,59,38,32,True,False,True,False,False,False,False
12856,59,39,29,True,False,True,False,False,False,False
12857,59,39,30,True,False,True,False,False,False,False
12858,59,41,34,True,False,True,False,False,False,False
12859,60,9,39,True,True,False,False,True,False,False
12860,60,10,38,True,True,False,False,True,False,False
12861,60,10,39,True,True,False,False,True,False,False
12862,60,10,40,True,True,False,False,True,False,False
12863,60,10,41,True,True,False,False,True,False,False
12864,60,10,42,True,True,False,False,True,False,False
12865,60,11,38,True,True,False,False,False,True,False
12866,60,11,39,True,True,False,False,False,True,False
12867,60,11,40,True,True,False,False,False,True,False
12868,60,11,41,True,True,False,False,True,False,False
12869,60,12,38,True,True,False,False,False,True,False
12870,60,12,39,True,True,False,False,False,True,False
12871,60,12,40,True,True,False,False,False,True,False
12872,60,12,41,True,True,False,False,False,True,False
12873,60,12,43,True,False,True,False,False,False,False
12874,60,12,44,True,False,True,False,False,False,False
12875,60,12,45,True,False,True,False,False,False,False
12876,60,12,46,True,False,True,False,False,False,False
12877,60,12,47,True,False,True,False,False,False,False
12878,60,12,48,True,True,False,False,False,True,False
12879,60,12,49,True,True,False,False,False,True,False
12880,60,13,34,True,True,False,False,False,False,True
12881,60,13,35,True,True,False,False,False,False,True
12882,60,13,36,True,True,False,False,False,False,True
12883,60,13,37,True,True,False,False,False,True,False
12884,60,13,38,True,True,False,False,False,True,False
12885,60,13,39,True,True,False,False,False,True,False
12886,60,13,40,True,True,False,False,False,True,False
12887,60,13,41,True,True,False,False,False,True,False
12888,60,13,42,True,False,True,False,False,False,False
12889,60,13,43,True,False,True,False,False,False,False
12890,60,13,44,True,False,True,False,False,False,False
12891,60,13,45,True,False,True,False,False,False,False
12892,60,13,46,True,False,True,False,False,False,False
12893,60,13,47,True,False,True,False,False,False,False
12894,60,13,48,True,True,False,False,False,True,False
12895,60,13,49,True,True,False,False,False,True,False
12896,60,13,50,True,True,False,False,False,True,False
12897,60,13,51,True,True,False,False,False,True,False
12898,60,14,34,True,True,False,False,False,False,True
12899,60,14,35,True,True,False,False,False,False,True
12900,60,14,36,True,True,False,False,False,False,True
12901,60,14,37,True,True,False,False,False,True,False
12902,60,14,38,True,True,False,False,False,True,False
12903,60,14,39,True,True,False,False,False,True,False
12904,60,14,40,True,True,False,False,False,True,False
12905,60,14,41,True,True,False,False,False,True,False
12906,60,14,42,True,False,True,False,False,False,False
12907,60,14,49,True,True,False,False,False,True,False
12908,60,14,50,True,True,False,False,False,True,False
12909,60,14,51,True,True,False,False,False,True,False
12910,60,14,54,True,False,True,False,False,False,False
12911,60,15,34,True,True,False,False,False,False,True
12912,60,15,35,True,True,False,False,False,False,True
12913,60,15,37,True,True,False,False,False,True,False
12914,60,15,38,True,True,False,False,False,True,False
12915,60,15,40,True,True,False,False,False,True,False
12916,60,15,41,True,True,False,False,False,True,False
12917,60,15,42,True,False,True,False,False,False,False
12918,60,15,47,True,False,True,False,False,False,False
12919,60,15,48,True,False,True,False,False,False,False
12920,60,15,49,True,False,True,False,False,False,False
12921,60,15,50,True,True,False,False,False,True,False
12922,60,15,52,True,False,True,False,False,False,False
12923,60,15,53,True,False,True,False,False,False,False
12924,60,15,54,True,False,True,False,False,False,False
12925,60,15,55,True,False,True,False,False,False,False
12926,60,15,56,True,False,True,False,False,False,False
12927,60,16,34,True,True,False,False,False,False,True
12928,60,16,35,True,True,False,False,False,False,True
12929,60,16,40,True,False,True,False,False,False,False
12930,60,16,41,True,False,True,False,False,False,False
12931,60,16,42,True,False,True,False,False,False,False
12932,60,16,46,True,False,True,False,False,False,False
12933,60,16,47,True,False,True,False,False,False,False
12934,60,16,48,True,False,True,False,False,False,False
12935,60,16,49,True,False,True,False,False,False,False
12936,60,16,51,True,False,True,False,False,False,False
12937,60,16,52,True,False,True,False,False,False,False
12938,60,16,53,True,False,True,False,False,False,False
12939,60,16,54,True,False,True,False,False,False,False
12940,60,16,55,True,False,True,False,False,False,False
12941,60,16,56,True,False,True,False,False,False,False
12942,60,17,34,True,True,False,False,False,False,True
12943,60,17,35,True,True,False,False,False,False,True
12944,60,17,36,True,True,False,False,False,False,True
12945,60,17,37,True,True,False,False,False,False,True
12946,60,17,40,True,False,True,False,False,False,False
12947,60,17,41,True,False,True,False,False,False,False
12948,60,17,42,True,False,True,False,False,False,False
12949,60,17,45,True,False,True,False,False,False,False
12950,60,17,46,True,False,True,False,False,False,False
12951,60,17,47,True,False,True,False,False,False,False
12952,60,17,48,True,False,True,False,False,False,False
12953,60,17,49,True,False,True,False,False,False,False
12954,60,17,51,True,False,True,False,False,False,False
12955,60,17,52,True,False,True,False,False,False,False
12956,60,17,53,True,False,True,False,False,False,False
12957,60,17,54,True,False,True,False,False,False,False
12958,60,17,55,True,False,True,False,False,False,False
12959,60,18,34,True,True,False,False,False,False,True
12960,60,18,35,True,True,False,False,False,False,True
12961,60,18,36,True,True,False,False,False,False,True
12962,60,18,37,True,True,False,False,False,False,True
12963,60,18,38,True,True,False,False,False,False,True
12964,60,18,40,True,False,True,False,False,False,False
12965,60,18,41,True,False,True,False,False,False,False
12966,60,18,42,True,False,True,False,False,False,False
12967,60,18,45,True,False,True,False,False,False,False
12968,60,18,46,True,False,True,False,False,False,False
12969,60,18,47,True,False,True,False,False,False,False
12970,60,18,48,True,False,True,False,False,False,False
12971,60,18,49,True,False,True,False,False,False,False
12972,60,18,50,True,False,True,False,False,False,False
12973,60,18,51,True,False,True,False,False,False,False
12974,60,18,52,True,False,True,False,False,False,False
12975,60,18,53,True,False,True,False,False,False,False
12976,60,18,54,True,False,True,False,False,False,False
12977,60,18,55,True,False,True,False,False,False,False
12978,60,19,33,True,False,True,False,False,False,False
12979,60,19,34,True,False,True,False,False,False,False
12980,60,19,35,True,False,True,False,False,False,False
12981,60,19,36,True,False,True,False,False,False,False
12982,60,19,37,True,True,False,False,False,False,True
12983,60,19,38,True,True,False,False,False,False,True
12984,60,19,44,True,False,True,False,False,False,False
12985,60,19,45,True,False,True,False,False,False,False
12986,60,19,46,True,False,True,False,False,False,False
12987,60,19,47,True,False,True,False,False,False,False
12988,60,19,49,True,False,True,False,False,False,False
12989,60,19,50,True,False,True,False,False,False,False
12990,60,19,51,True,False,True,False,False,False,False
12991,60,19,52,True,False,True,False,False,False,False
12992,60,19,53,True,False,True,False,False,False,False
12993,60,19,54,True,False,True,False,False,False,False
12994,60,19,55,True,False,True,False,False,False,False
12995,60,20,33,True,False,True,False,False,False,False
12996,60,20,34,True,False,True,False,False,False,False
12997,60,20,35,True,False,True,False,False,False,False
12998,60,20,36,True,False,True,False,False,False,False
12999,60,20,37,True,False,True,False,False,False,False
13000,60,20,38,True,False,True,False,False,False,False
13001,60,20,39,True,False,True,False,False,False,False
13002,60,20,44,True,False,True,False,False,False,False
13003,60,20,45,True,False,True,False,False,False,False
13004,60,20,46,True,False,True,False,False,False,False
13005,60,20,47,True,False,True,False,False,False,False
13006,60,20,49,True,False,True,False,False,False,False
13007,60,20,50,True,False,True,False,False,False,False
13008,60,20,51,True,False,True,False,False,False,False
13009,60,20,52,True,False,True,False,False,False,False
13010,60,20,53,True,False,True,False,False,False,False
13011,60,21,33,True,False,True,False,False,False,False
13012,60,21,35,True,False,True,False,False,False,False
13013,60,21,36,True,False,True,False,False,False,False
13014,60,21,37,True,False,True,False,False,False,False
13015,60,21,38,True,False,True,False,False,False,False
13016,60,21,39,True,False,True,False,False,False,False
13017,60,21,44,True,False,True,False,False,False,False
13018,60,21,45,True,False,True,False,False,False,False
13019,60,21,46,True,False,True,False,False,False,False
13020,60,21,49,True,False,True,False,False,False,False
13021,60,21,50,True,False,True,False,False,False,False
13022,60,21,51,True,False,True,False,False,False,False
13023,60,21,52,True,False,True,False,False,False,False
13024,60,22,33,True,False,True,False,False,False,False
13025,60,22,35,True,False,True,False,False,False,False
13026,60,22,36,True,False,True,False,False,False,False
13027,60,22,37,True,False,True,False,False,False,False
13028,60,22,38,True,False,True,False,False,False,False
13029,60,22,39,True,False,True,False,False,False,False
13030,60,22,44,True,False,True,False,False,False,False
13031,60,22,45,True,False,True,False,False,False,False
13032,60,22,46,True,False,True,False,False,False,False
13033,60,22,47,True,False,True,False,False,False,False
13034,60,22,49,True,False,True,False,False,False,False
13035,60,22,50,True,False,True,False,False,False,False
13036,60,22,51,True,False,True,False,False,False,False
13037,60,22,52,True,False,True,False,False,False,False
13038,60,22,53,True,False,True,False,False,False,False
13039,60,22,54,True,False,True,False,False,False,False
13040,60,22,55,True,False,True,False,False,False,False
13041,60,22,56,True,False,True,False,False,False,False
13042,60,23,33,True,False,True,False,False,False,False
13043,60,23,35,True,False,True,False,False,False,False
13044,60,23,36,True,False,True,False,False,False,False
13045,60,23,37,True,False,True,False,False,False,False
13046,60,23,38,True,False,True,False,False,False,False
13047,60,23,39,True,False,True,False,False,False,False
13048,60,23,45,True,False,True,False,False,False,False
13049,60,23,46,True,False,True,False,False,False,False
13050,60,23,47,True,False,True,False,False,False,False
13051,60,23,49,True,False,True,False,False,False,False
13052,60,23,50,True,False,True,False,False,False,False
13053,60,23,51,True,False,True,False,False,False,False
13054,60,23,52,True,False,True,False,False,False,False
13055,60,23,53,True,False,True,False,False,False,False
13056,60,23,54,True,False,True,False,False,False,False
13057,60,23,55,True,False,True,False,False,False,False
13058,60,24,32,True,False,True,False,False,False,False
13059,60,24,33,True,False,True,False,False,False,False
13060,60,24,35,True,False,True,False,False,False,False
13061,60,24,36,True,False,True,False,False,False,False
13062,60,24,37,True,False,True,False,False,False,False
13063,60,24,38,True,False,True,False,False,False,False
13064,60,24,39,True,False,True,False,False,False,False
13065,60,24,45,True,False,True,False,False,False,False
13066,60,24,46,True,False,True,False,False,False,False
13067,60,24,47,True,False,True,False,False,False,False
13068,60,24,50,True,False,True,False,False,False,False
13069,60,24,51,True,False,True,False,False,False,False
13070,60,24,52,True,False,True,False,False,False,False
13071,60,24,53,True,False,True,False,False,False,False
13072,60,24,54,True,False,True,False,False,False,False
13073,60,24,55,True,False,True,False,False,False,False
13074,60,24,56,True,False,True,False,False,False,False
13075,60,24,59,True,False,True,False,False,False,False
13076,60,24,60,True,False,True,False,False,False,False
13077,60,25,32,True,False,True,False,False,False,False
13078,60,25,33,True,False,True,False,False,False,False
13079,60,25,36,True,False,True,False,False,False,False
13080,60,25,37,True,False,True,False,False,False,False
13081,60,25,38,True,False,True,False,False,False,False
13082,60,25,39,True,False,True,False,False,False,False
13083,60,25,51,True,False,True,False,False,False,False
13084,60,25,52,True,False,True,False,False,False,False
13085,60,25,53,True,False,True,False,False,False,False
13086,60,25,54,True,False,True,False,False,False,False
13087,60,25,55,True,False,True,False,False,False,False
13088,60,25,56,True,False,True,False,False,False,False
13089,60,25,58,True,False,True,False,False,False,False
13090,60,25,59,True,False,True,False,False,False,False
13091,60,25,60,True,False,True,False,False,False,False
13092,60,25,61,True,False,True,False,False,False,False
13093,60,26,32,True,False,True,False,False,False,False
13094,60,26,33,True,False,True,False,False,False,False
13095,60,26,34,True,False,True,False,False,False,False
13096,60,26,36,True,False,True,False,False,False,False
13097,60,26,37,True,False,True,False,False,False,False
13098,60,26,38,True,False,True,False,False,False,False
13099,60,26,39,True,False,True,False,False,False,False
13100,60,26,52,True,False,True,False,False,False,False
13101,60,26,53,True,False,True,False,False,False,False
13102,60,26,54,True,False,True,False,False,False,False
13103,60,26,55,True,False,True,False,False,False,False
13104,60,26,56,True,False,True,False,False,False,False
13105,60,26,57,True,False,True,False,False,False,False
13106,60,26,58,True,False,True,False,False,False,False
13107,60,26,59,True,False,True,False,False,False,False
13108,60,27,32,True,False,True,False,False,False,False
13109,60,27,33,True,False,True,False,False,False,False
13110,60,27,34,True,False,True,False,False,False,False
13111,60,27,36,True,False,True,False,False,False,False
13112,60,27,37,True,False,True,False,False,False,False
13113,60,27,38,True,False,True,False,False,False,False
13114,60,27,39,True,False,True,False,False,False,False
13115,60,27,55,True,False,True,False,False,False,False
13116,60,27,56,True,False,True,False,False,False,False
13117,60,27,57,True,False,True,False,False,False,False
13118,60,28,32,True,False,True,False,False,False,False
13119,60,28,33,True,False,True,False,False,False,False
13120,60,28,34,True,False,True,False,False,False,False
13121,60,28,36,True,False,True,False,False,False,False
13122,60,28,37,True,False,True,False,False,False,False
13123,60,28,38,True,False,True,False,False,False,False
13124,60,28,39,True,False,True,False,False,False,False
13125,60,28,56,True,False,True,False,False,False,False
13126,60,29,31,True,False,True,False,False,False,False
13127,60,29,32,True,False,True,False,False,False,False
13128,60,29,33,True,False,True,False,False,False,False
13129,60,29,36,True,False,True,False,False,False,False
13130,60,29,37,True,False,True,False,False,False,False
13131,60,29,38,True,False,True,False,False,False,False
13132,60,29,39,True,False,True,False,False,False,False
13133,60,29,51,True,False,True,False,False,False,False
13134,60,29,52,True,False,True,False,False,False,False
13135,60,30,31,True,False,True,False,False,False,False
13136,60,30,32,True,False,True,False,False,False,False
13137,60,30,33,True,False,True,False,False,False,False
13138,60,30,38,True,False,True,False,False,False,False
13139,60,30,49,True,False,True,False,False,False,False
13140,60,30,50,True,False,True,False,False,False,False
13141,60,30,51,True,False,True,False,False,False,False
13142,60,30,52,True,False,True,False,False,False,False
13143,60,30,53,True,False,True,False,False,False,False
13144,60,31,31,True,False,True,False,False,False,False
13145,60,31,32,True,False,True,False,False,False,False
13146,60,31,33,True,False,True,False,False,False,False
13147,60,31,34,True,False,True,False,False,False,False
13148,60,31,49,True,False,True,False,False,False,False
13149,60,31,50,True,False,True,False,False,False,False
13150,60,31,51,True,False,True,False,False,False,False
13151,60,31,52,True,False,True,False,False,False,False
13152,60,31,53,True,False,True,False,False,False,False
13153,60,32,32,True,False,True,False,False,False,False
13154,60,32,33,True,False,True,False,False,False,False
13155,60,32,34,True,False,True,False,False,False,False
13156,60,32,35,True,False,True,False,False,False,False
13157,60,32,50,True,False,True,False,False,False,False
13158,60,32,51,True,False,True,False,False,False,False
13159,60,32,52,True,False,True,False,False,False,False
13160,60,33,31,True,False,True,False,False,False,False
13161,60,33,32,True,False,True,False,False,False,False
13162,60,33,33,True,False,True,False,False,False,False
13163,60,33,34,True,False,True,False,False,False,False
13164,60,33,35,True,False,True,False,False,False,False
13165,60,33,49,True,False,True,False,False,False,False
13166,60,33,50,True,False,True,False,False,False,False
13167,60,33,51,True,False,True,False,False,False,False
13168,60,33,52,True,False,True,False,False,False,False
13169,60,34,30,True,False,True,False,False,False,False
13170,60,34,31,True,False,True,False,False,False,False
13171,60,34,32,True,False,True,False,False,False,False
13172,60,34,33,True,False,True,False,False,False,False
13173,60,34,34,True,False,True,False,False,False,False
13174,60,34,35,True,False,True,False,False,False,False
13175,60,35,29,True,False,True,False,False,False,False
13176,60,35,30,True,False,True,False,False,False,False
13177,60,35,31,True,False,True,False,False,False,False
13178,60,35,33,True,False,True,False,False,False,False
13179,60,35,34,True,False,True,False,False,False,False
13180,60,35,35,True,False,True,False,False,False,False
13181,60,35,36,True,False,True,False,False,False,False
13182,60,36,29,True,False,True,False,False,False,False
13183,60,36,30,True,False,True,False,False,False,False
13184,60,36,31,True,False,True,False,False,False,False
13185,60,36,33,True,False,True,False,False,False,False
13186,60,36,34,True,False,True,False,False,False,False
13187,60,36,35,True,False,True,False,False,False,False
13188,60,36,36,True,False,True,False,False,False,False
13189,60,37,29,True,False,True,False,False,False,False
13190,60,37,30,True,False,True,False,False,False,False
13191,60,37,31,True,False,True,False,False,False,False
13192,60,37,34,True,False,True,False,False,False,False
13193,60,37,35,True,False,True,False,False,False,False
13194,60,37,36,True,False,True,False,False,False,False
13195,60,38,29,True,False,True,False,False,False,False
13196,60,38,30,True,False,True,False,False,False,False
13197,60,38,33,True,False,True,False,False,False,False
13198,60,38,34,True,False,True,False,False,False,False
13199,60,38,35,True,False,True,False,False,False,False
13200,60,39,29,True,False,True,False,False,False,False
13201,60,39,30,True,False,True,False,False,False,False
13202,60,39,35,True,False,True,False,False,False,False
13203,60,40,30,True,False,True,False,False,False,False
13204,60,41,30,True,False,True,False,False,False,False
13205,61,11,39,True,True,False,False,False,True,False
13206,61,11,40,True,True,False,False,False,True,False
13207,61,12,38,True,True,False,False,False,True,False
13208,61,12,39,True,True,False,False,False,True,False
13209,61,12,40,True,True,False,False,False,True,False
13210,61,12,41,True,True,False,False,False,True,False
13211,61,12,42,True,False,True,False,False,False,False
13212,61,12,43,True,False,True,False,False,False,False
13213,61,12,44,True,False,True,False,False,False,False
13214,61,12,45,True,False,True,False,False,False,False
13215,61,12,46,True,False,True,False,False,False,False
13216,61,12,47,True,False,True,False,False,False,False
13217,61,13,35,True,True,False,False,False,False,True
13218,61,13,36,True,True,False,False,False,False,True
13219,61,13,37,True,True,False,False,False,True,False
13220,61,13,38,True,True,False,False,False,True,False
13221,61,13,39,True,True,False,False,False,True,False
13222,61,13,40,True,True,False,False,False,True,False
13223,61,13,41,True,True,False,False,False,True,False
13224,61,13,42,True,False,True,False,False,False,False
13225,61,13,43,True,False,True,False,False,False,False
13226,61,13,44,True,False,True,False,False,False,False
13227,61,13,45,True,False,True,False,False,False,False
13228,61,13,46,True,False,True,False,False,False,False
13229,61,13,47,True,False,True,False,False,False,False
13230,61,13,48,True,True,False,False,False,True,False
13231,61,13,49,True,True,False,False,False,True,False
13232,61,14,34,True,True,False,False,False,False,True
13233,61,14,35,True,True,False,False,False,False,True
13234,61,14,36,True,True,False,False,False,False,True
13235,61,14,37,True,True,False,False,False,False,True
13236,61,14,38,True,True,False,False,False,True,False
13237,61,14,39,True,True,False,False,False,True,False
13238,61,14,40,True,True,False,False,False,True,False
13239,61,14,41,True,False,True,False,False,False,False
13240,61,14,42,True,False,True,False,False,False,False
13241,61,14,44,True,False,True,False,False,False,False
13242,61,14,45,True,False,True,False,False,False,False
13243,61,14,46,True,False,True,False,False,False,False
13244,61,14,47,True,False,True,False,False,False,False
13245,61,14,48,True,False,True,False,False,False,False
13246,61,14,49,True,True,False,False,False,True,False
13247,61,14,50,True,True,False,False,False,True,False
13248,61,15,34,True,True,False,False,False,False,True
13249,61,15,35,True,True,False,False,False,False,True
13250,61,15,36,True,True,False,False,False,False,True
13251,61,15,37,True,True,False,False,False,False,True
13252,61,15,38,True,True,False,False,False,True,False
13253,61,15,40,True,True,False,False,False,True,False
13254,61,15,41,True,False,True,False,False,False,False
13255,61,15,42,True,False,True,False,False,False,False
13256,61,15,44,True,False,True,False,False,False,False
13257,61,15,45,True,False,True,False,False,False,False
13258,61,15,46,True,False,True,False,False,False,False
13259,61,15,47,True,False,True,False,False,False,False
13260,61,15,48,True,False,True,False,False,False,False
13261,61,15,49,True,False,True,False,False,False,False
13262,61,15,50,True,True,False,False,False,True,False
13263,61,15,53,True,False,True,False,False,False,False
13264,61,15,54,True,False,True,False,False,False,False
13265,61,16,34,True,True,False,False,False,False,True
13266,61,16,35,True,True,False,False,False,False,True
13267,61,16,37,True,True,False,False,False,False,True
13268,61,16,40,True,False,True,False,False,False,False
13269,61,16,41,True,False,True,False,False,False,False
13270,61,16,42,True,False,True,False,False,False,False
13271,61,16,44,True,False,True,False,False,False,False
13272,61,16,45,True,False,True,False,False,False,False
13273,61,16,46,True,False,True,False,False,False,False
13274,61,16,47,True,False,True,False,False,False,False
13275,61,16,48,True,False,True,False,False,False,False
13276,61,16,52,True,False,True,False,False,False,False
13277,61,16,53,True,False,True,False,False,False,False
13278,61,17,34,True,True,False,False,False,False,True
13279,61,17,35,True,True,False,False,False,False,True
13280,61,17,36,True,True,False,False,False,False,True
13281,61,17,40,True,False,True,False,False,False,False
13282,61,17,41,True,False,True,False,False,False,False
13283,61,17,42,True,False,True,False,False,False,False
13284,61,17,44,True,False,True,False,False,False,False
13285,61,17,45,True,False,True,False,False,False,False
13286,61,17,46,True,False,True,False,False,False,False
13287,61,17,47,True,False,True,False,False,False,False
13288,61,17,48,True,False,True,False,False,False,False
13289,61,17,49,True,False,True,False,False,False,False
13290,61,17,52,True,False,True,False,False,False,False
13291,61,17,54,True,False,True,False,False,False,False
13292,61,18,35,True,True,False,False,False,False,True
13293,61,18,36,True,True,False,False,False,False,True
13294,61,18,37,True,True,False,False,False,False,True
13295,61,18,38,True,True,False,False,False,False,True
13296,61,18,39,True,False,True,False,False,False,False
13297,61,18,40,True,False,True,False,False,False,False
13298,61,18,41,True,False,True,False,False,False,False
13299,61,18,42,True,False,True,False,False,False,False
13300,61,18,44,True,False,True,False,False,False,False
13301,61,18,45,True,False,True,False,False,False,False
13302,61,18,46,True,False,True,False,False,False,False
13303,61,18,47,True,False,True,False,False,False,False
13304,61,18,48,True,False,True,False,False,False,False
13305,61,18,49,True,False,True,False,False,False,False
13306,61,18,51,True,False,True,False,False,False,False
13307,61,18,54,True,False,True,False,False,False,False
13308,61,18,55,True,False,True,False,False,False,False
13309,61,18,56,True,False,True,False,False,False,False
13310,61,19,34,True,False,True,False,False,False,False
13311,61,19,35,True,False,True,False,False,False,False
13312,61,19,36,True,False,True,False,False,False,False
13313,61,19,37,True,False,True,False,False,False,False
13314,61,19,38,True,False,True,False,False,False,False
13315,61,19,40,True,False,True,False,False,False,False
13316,61,19,41,True,False,True,False,False,False,False
13317,61,19,44,True,False,True,False,False,False,False
13318,61,19,45,True,False,True,False,False,False,False
13319,61,19,46,True,False,True,False,False,False,False
13320,61,19,47,True,False,True,False,False,False,False
13321,61,19,49,True,False,True,False,False,False,False
13322,61,19,54,True,False,True,False,False,False,False
13323,61,19,55,True,False,True,False,False,False,False
13324,61,19,56,True,False,True,False,False,False,False
13325,61,19,57,True,False,True,False,False,False,False
13326,61,20,33,True,False,True,False,False,False,False
13327,61,20,34,True,False,True,False,False,False,False
13328,61,20,35,True,False,True,False,False,False,False
13329,61,20,36,True,False,True,False,False,False,False
13330,61,20,37,True,False,True,False,False,False,False
13331,61,20,38,True,False,True,False,False,False,False
13332,61,20,44,True,False,True,False,False,False,False
13333,61,20,45,True,False,True,False,False,False,False
13334,61,20,46,True,False,True,False,False,False,False
13335,61,20,47,True,False,True,False,False,False,False
13336,61,20,49,True,False,True,False,False,False,False
13337,61,20,53,True,False,True,False,False,False,False
13338,61,20,54,True,False,True,False,False,False,False
13339,61,20,55,True,False,True,False,False,False,False
13340,61,20,56,True,False,True,False,False,False,False
13341,61,20,57,True,False,True,False,False,False,False
13342,61,20,58,True,False,True,False,False,False,False
13343,61,20,59,True,False,True,False,False,False,False
13344,61,21,33,True,False,True,False,False,False,False
13345,61,21,34,True,False,True,False,False,False,False
13346,61,21,35,True,False,True,False,False,False,False
13347,61,21,36,True,False,True,False,False,False,False
13348,61,21,37,True,False,True,False,False,False,False
13349,61,21,38,True,False,True,False,False,False,False
13350,61,21,39,True,False,True,False,False,False,False
13351,61,21,44,True,False,True,False,False,False,False
13352,61,21,45,True,False,True,False,False,False,False
13353,61,21,46,True,False,True,False,False,False,False
13354,61,21,47,True,False,True,False,False,False,False
13355,61,21,49,True,False,True,False,False,False,False
13356,61,21,50,True,False,True,False,False,False,False
13357,61,21,51,True,False,True,False,False,False,False
13358,61,21,52,True,False,True,False,False,False,False
13359,61,21,53,True,False,True,False,False,False,False
13360,61,21,54,True,False,True,False,False,False,False
13361,61,21,55,True,False,True,False,False,False,False
13362,61,21,56,True,False,True,False,False,False,False
13363,61,21,57,True,False,True,False,False,False,False
13364,61,21,58,True,False,True,False,False,False,False
13365,61,21,59,True,False,True,False,False,False,False
13366,61,22,33,True,False,True,False,False,False,False
13367,61,22,34,True,False,True,False,False,False,False
13368,61,22,35,True,False,True,False,False,False,False
13369,61,22,36,True,False,True,False,False,False,False
13370,61,22,37,True,False,True,False,False,False,False
13371,61,22,38,True,False,True,False,False,False,False
13372,61,22,39,True,False,True,False,False,False,False
13373,61,22,44,True,False,True,False,False,False,False
13374,61,22,45,True,False,True,False,False,False,False
13375,61,22,46,True,False,True,False,False,False,False
13376,61,22,47,True,False,True,False,False,False,False
13377,61,22,49,True,False,True,False,False,False,False
13378,61,22,50,True,False,True,False,False,False,False
13379,61,22,51,True,False,True,False,False,False,False
13380,61,22,52,True,False,True,False,False,False,False
13381,61,22,53,True,False,True,False,False,False,False
13382,61,22,54,True,False,True,False,False,False,False
13383,61,22,55,True,False,True,False,False,False,False
13384,61,22,56,True,False,True,False,False,False,False
13385,61,22,57,True,False,True,False,False,False,False
13386,61,22,58,True,False,True,False,False,False,False
13387,61,22,59,True,False,True,False,False,False,False
13388,61,23,33,True,False,True,False,False,False,False
13389,61,23,34,True,False,True,False,False,False,False
13390,61,23,35,True,False,True,False,False,False,False
13391,61,23,36,True,False,True,False,False,False,False
13392,61,23,37,True,False,True,False,False,False,False
13393,61,23,38,True,False,True,False,False,False,False
13394,61,23,39,True,False,True,False,False,False,False
13395,61,23,42,True,False,True,False,False,False,False
13396,61,23,45,True,False,True,False,False,False,False
13397,61,23,46,True,False,True,False,False,False,False
13398,61,23,47,True,False,True,False,False,False,False
13399,61,23,48,True,False,True,False,False,False,False
13400,61,23,50,True,False,True,False,False,False,False
13401,61,23,51,True,False,True,False,False,False,False
13402,61,23,52,True,False,True,False,False,False,False
13403,61,23,53,True,False,True,False,False,False,False
13404,61,23,54,True,False,True,False,False,False,False
13405,61,23,55,True,False,True,False,False,False,False
13406,61,23,56,True,False,True,False,False,False,False
13407,61,23,57,True,False,True,False,False,False,False
13408,61,23,58,True,False,True,False,False,False,False
13409,61,23,59,True,False,True,False,False,False,False
13410,61,23,60,True,False,True,False,False,False,False
13411,61,24,32,True,False,True,False,False,False,False
13412,61,24,33,True,False,True,False,False,False,False
13413,61,24,34,True,False,True,False,False,False,False
13414,61,24,35,True,False,True,False,False,False,False
13415,61,24,36,True,False,True,False,False,False,False
13416,61,24,38,True,False,True,False,False,False,False
13417,61,24,39,True,False,True,False,False,False,False
13418,61,24,41,True,False,True,False,False,False,False
13419,61,24,42,True,False,True,False,False,False,False
13420,61,24,43,True,False,True,False,False,False,False
13421,61,24,45,True,False,True,False,False,False,False
13422,61,24,46,True,False,True,False,False,False,False
13423,61,24,47,True,False,True,False,False,False,False
13424,61,24,48,True,False,True,False,False,False,False
13425,61,24,53,True,False,True,False,False,False,False
13426,61,24,55,True,False,True,False,False,False,False
13427,61,24,56,True,False,True,False,False,False,False
13428,61,24,57,True,False,True,False,False,False,False
